mission_waypoint_id,role,device,device_type,region,device_order_index,x,y,z,yaw_deg,pitch_deg,roll_deg,target_x,target_y,target_z,source_phase2_viewpoint_id,source_phase2_row_index
492,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.1955,-52.4307,93.7000,22.50,0.00,0.00,-27.5000,-50.9000,93.7000,154,154
493,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-26.9000,-55.1000,93.7000,90.00,0.00,0.00,-26.9000,-51.1000,93.7000,156,156
494,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-8.3651,-56.7838,93.9000,22.50,0.00,0.00,-4.3000,-55.1000,93.9000,157,157
495,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-3.9000,-50.5000,93.7000,-90.00,0.00,0.00,-3.9000,-54.5000,93.7000,158,158
496,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,0.1370,-55.6997,93.7000,-22.50,0.00,0.00,-3.4000,-55.0000,93.7000,159,159
497,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,15.9645,-54.7645,93.7000,-45.00,0.00,0.00,19.5000,-58.3000,93.7000,160,160
498,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,19.2512,-62.3620,93.7000,78.75,0.00,0.00,19.9000,-59.1000,93.7000,161,161
499,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,62.0806,-69.0134,93.7000,22.50,0.00,0.00,66.7000,-67.1000,93.7000,164,164
500,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,68.8307,-70.9955,93.7000,112.50,0.00,0.00,67.3000,-67.3000,93.7000,165,165
501,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.3284,-63.6716,93.5000,-135.00,0.00,0.00,67.5000,-66.5000,93.5000,166,166
502,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.7000,-65.1000,96.7000,180.00,0.00,0.00,67.7000,-65.1000,96.7000,167,167
503,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.1955,-68.6307,96.7000,157.50,0.00,0.00,67.5000,-67.1000,96.7000,168,168
504,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,67.2076,-68.6690,96.7000,90.00,0.00,0.00,67.3000,-67.1000,96.7000,169,169
505,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,65.4335,-70.8889,96.5000,67.50,0.00,0.00,67.5000,-65.9000,96.5000,170,170
506,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.2197,-68.7073,96.7000,22.50,0.00,0.00,67.1000,-67.1000,96.7000,171,171
507,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.2654,-65.9369,96.9000,22.50,0.00,0.00,67.7000,-64.1000,96.9000,172,172
508,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,48.1803,-63.3073,96.5000,157.50,0.00,0.00,44.3000,-61.7000,96.5000,173,173
509,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,44.1000,-66.9000,96.5000,90.00,0.00,0.00,44.1000,-61.9000,96.5000,174,174
510,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,25.1000,-56.3000,96.7000,180.00,0.00,0.00,20.9000,-56.3000,96.7000,175,175
511,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,25.7194,-53.3866,96.7000,-157.50,0.00,0.00,21.1000,-55.3000,96.7000,177,177
512,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,17.6804,-53.1415,96.5000,-67.50,0.00,0.00,19.9000,-58.5000,96.5000,178,178
513,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,17.0045,-54.7693,96.7000,-22.50,0.00,0.00,20.7000,-56.3000,96.7000,179,179
514,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.8716,-61.9284,96.5000,45.00,0.00,0.00,19.7000,-59.1000,96.5000,180,180
515,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-23.9302,-47.5302,96.5000,-135.00,0.00,0.00,-26.9000,-50.5000,96.5000,181,181
516,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.3284,-53.9284,96.5000,45.00,0.00,0.00,-27.5000,-51.1000,96.5000,183,183
517,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.4698,-47.5302,96.5000,-45.00,0.00,0.00,-27.5000,-50.5000,96.5000,184,184
518,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.3284,-53.7284,99.7000,45.00,0.00,0.00,-27.5000,-50.9000,99.7000,185,185
519,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.0045,-56.9693,99.7000,-22.50,0.00,0.00,19.7000,-58.5000,99.7000,186,186
520,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.0045,-60.6307,99.7000,22.50,0.00,0.00,19.7000,-59.1000,99.7000,187,187
521,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,23.1284,-61.9284,99.7000,135.00,0.00,0.00,20.3000,-59.1000,99.7000,189,189
522,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,17.9503,-53.6497,99.5000,45.00,0.00,0.00,22.9000,-48.7000,99.5000,190,190
523,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,20.0716,-45.6716,99.5000,-45.00,0.00,0.00,22.9000,-48.5000,99.5000,191,191
524,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,41.7263,-50.5570,99.7000,-22.50,0.00,0.00,46.9000,-52.7000,99.7000,192,192
525,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,50.9955,-54.2307,99.5000,157.50,0.00,0.00,47.3000,-52.7000,99.5000,193,193
526,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,64.8349,-58.1838,99.7000,22.50,0.00,0.00,68.9000,-56.5000,99.7000,194,194
527,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,72.7955,-58.0307,99.7000,157.50,0.00,0.00,69.1000,-56.5000,99.7000,195,195
528,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,71.7000,-66.9000,99.9000,180.00,0.00,0.00,67.7000,-66.9000,99.9000,196,196
529,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.3284,-70.1284,99.7000,135.00,0.00,0.00,67.5000,-67.3000,99.7000,197,197
530,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.2045,-68.6307,99.7000,22.50,0.00,0.00,66.9000,-67.1000,99.7000,198,198
531,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,63.2045,-68.6307,102.7000,22.50,0.00,0.00,66.9000,-67.1000,102.7000,199,199
532,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,69.0307,-70.9955,102.7000,112.50,0.00,0.00,67.5000,-67.3000,102.7000,201,201
533,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.5284,-64.0716,102.7000,-135.00,0.00,0.00,67.7000,-66.9000,102.7000,202,202
534,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,67.1000,-62.7000,102.7000,-90.00,0.00,0.00,67.1000,-66.7000,102.7000,203,203
535,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,21.6307,-62.7955,102.7000,112.50,0.00,0.00,20.1000,-59.1000,102.7000,204,204
536,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,16.0045,-60.4307,102.7000,22.50,0.00,0.00,19.7000,-58.9000,102.7000,205,205
537,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-24.0716,-47.4716,102.7000,-135.00,0.00,0.00,-26.9000,-50.3000,102.7000,206,206
538,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-28.8307,-46.4045,102.7000,-67.50,0.00,0.00,-27.3000,-50.1000,102.7000,207,207
539,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.1955,-52.2307,102.7000,22.50,0.00,0.00,-27.5000,-50.7000,102.7000,208,208
540,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-28.3824,-53.4131,102.7000,67.50,0.00,0.00,-27.3000,-50.8000,102.7000,209,209
541,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-30.1284,-53.5284,105.1000,45.00,0.00,0.00,-27.3000,-50.7000,105.1000,210,210
542,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-31.3000,-50.5000,105.1000,0.00,0.00,0.00,-27.3000,-50.5000,105.1000,211,211
543,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-26.5142,-52.0142,105.1000,112.50,0.00,0.00,-27.2000,-50.6000,105.1000,212,212
544,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,-24.1302,-47.3302,104.9000,-135.00,0.00,0.00,-27.1000,-50.3000,104.9000,213,213
545,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,15.7000,-58.7000,104.9000,0.00,0.00,0.00,19.7000,-58.7000,104.9000,214,214
546,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,18.3693,-62.5955,105.1000,67.50,0.00,0.00,19.9000,-58.9000,105.1000,215,215
547,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,23.7955,-57.1693,105.1000,-157.50,0.00,0.00,20.1000,-58.7000,105.1000,216,216
548,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,64.2716,-69.9284,105.1000,45.00,0.00,0.00,67.1000,-67.1000,105.1000,217,217
549,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.1284,-69.9284,105.1000,135.00,0.00,0.00,67.3000,-67.1000,105.1000,218,218
550,inspect_capture,shelf1,shelf,region_shelf1_tube1_shelf4,7,70.1284,-64.0716,105.1000,-135.00,0.00,0.00,67.3000,-66.9000,105.1000,219,219
